name,ingredients,name_id
프렌치 린넨,정제수,F_011
프렌치 린넨,배농축과즙,F_011
프렌치 린넨,벌꿀,F_011
프렌치 린넨,청포도농축액,F_011
프렌치 린넨,레드자몽농축액,F_011
프렌치 린넨,바질,F_011
프렌치 린넨,청포도향,F_011
고창 복분자주 특4호,복분자,F_012
고창 복분자주 특4호,정제수,F_012
고창 복분자주 특4호,수정,F_012
고창 복분자주 특4호,설탕,F_012
고창 복분자주 특4호,알라닌,F_012
고창 복분자주 특4호,효모,F_012
2016년산 하미앙 스위트,산머루,F_013
2016년산 하미앙 드라이,산머루,F_014
2018년산 하미앙 오크와인,산머루,F_015
너브내 스파클링 화이트,효모,F_016
너브내 스파클링 화이트,설탕,F_016
너브내 스파클링 화이트,수트랄로스,F_016
너브내 스파클링 화이트,자일리톨,F_016
너브내 로제 스파클링,효모,F_017
너브내 로제 스파클링,설탕,F_017
너브내 로제 스파클링,수트랄로스,F_017
너브내 로제 스파클링,자일리톨,F_017
"산막와이너리, 라라",포도,F_018
"산막와이너리, 라라",백설탕,F_018
"산막와이너리, 화몽",포도,F_019
"산막와이너리, 화몽",백설탕,F_019
"산막와이너리, 비원",포도,F_020
"산막와이너리, 비원",백설탕,F_020
"산막와이너리, 비원퓨어",포도,F_021
"산막와이너리, 비원퓨어",백설탕,F_021
"산막와이너리, 아로퓨어",아로니아,F_022
"산막와이너리, 아로퓨어",백설탕,F_022
"산막와이너리, 미",포도,F_023
"산막와이너리, 미",백설탕,F_023
붉은진주 머루와인 드라이,머루,F_024
붉은진주 머루와인 스위트,머루,F_025
붉은진주 머루와인 스위트,백설탕,F_025
뱅꼬레 더감,감,F_026
뱅꼬레 더감,효모,F_026
크라테 화이트스위트,청수,F_027
크라테 미디엄드라이,산머루,F_028
고도리 아이스 와인 망고와인,머스캣베일리에이,F_029
고도리 아이스 와인 망고와인,머루포도,F_029
고도리 아이스 와인 망고와인,효모,F_029
고도리 아이스 와인 망고와인,설탕,F_029
문앞에봄,바질잎,F_030
문앞에봄,동결건조딸기분말,F_030
문앞에봄,사과즙,F_030
문앞에봄,정제수,F_030
문앞에봄,딸기퓌레,F_030
문앞에봄,설탕,F_030
문앞에봄,건조레몬그라스,F_030
문앞에봄,효모,F_030
명가원 산머루주,머루,F_031
명가원 산머루주,정제수,F_031
명가원 산머루주,주정,F_031
명가원 산머루주,설탕,F_031
명가원 산머루주,액상과당,F_031
명가원 산머루주,효모,F_031
시,딸기,F_032
시,설탕,F_032
시,효모,F_032
시,포도당,F_032
시,오크칩,F_032
김천대학교 자두사랑 자두와인,피자두,F_033
김천대학교 자두사랑 자두와인,후무사,F_033
오롯이 복숭아,복숭아,F_034
오롯이 복숭아,설탕,F_034
오롯이 복숭아,효모,F_034
로제사이더 오미한잔,사과즙,F_035
로제사이더 오미한잔,건조오미자,F_035
로제사이더 오미한잔,효모,F_035
PS 애플시드르,사과,F_036
PS 애플시드르,정제수,F_036
PS 애플시드르,백설탕,F_036
PS 애플시드르,효모,F_036
붉은진주머루와인,머루,F_037
붉은진주머루와인,정백당,F_037
너브내스파클링사과와인,사과,F_038
너브내스파클링사과와인,배,F_038
너브내스파클링사과와인,효모,F_038
너브내스파클링사과와인,설탕,F_038
너브내스파클링사과와인,수크랄로스,F_038
너브내스파클링사과와인,자일리톨,F_038
크라테 자두와인,자두,F_039
크라테 자두와인,효모,F_039
크라테 자두와인,설탕,F_039
"산막와이너리, 초련",포도,F_040
"산막와이너리, 초련",백설탕,F_040
"산막와이너리, 초련",증류주,F_040
인사이더 블루베리,사과,F_041
인사이더 블루베리,정제수,F_041
인사이더 블루베리,효모,F_041
인사이더 블루베리,설탕,F_041
인사이더 블루베리,블루베리,F_041
위 (we)레드 (2018)와인,포도,F_042
꽃 와인,포도,F_043
오계리 아이스와인,영천포도,F_044
에델 스위트와인,매실,F_045
에델 스위트와인,정제수,F_045
에델 스위트와인,정제당,F_045
에델 스위트와인,효모,F_045
에델 미디움 스위트와인,매실,F_046
에델 미디움 스위트와인,정제수,F_046
에델 미디움 스위트와인,정제당,F_046
에델 미디움 스위트와인,효모,F_046
맑은내일 Winery 단감명작,단감,F_047
맑은내일 Winery 단감명작,정제수,F_047
맑은내일 Winery 단감명작,설탕,F_047
맑은내일 Winery 단감명작,효소제,F_047
맑은내일 Winery 단감명작,효모,F_047
고도리 샤인머스캣 화이트와인,샤인머스캣,F_048
고도리 샤인머스캣 화이트와인,설탕,F_048
고도리 샤인머스캣 화이트와인,효모,F_048
소백산(샤토소백) 스위트 레드와인,포도,F_049
미르아토 로제와인,켐벨포도,F_050
고도리 로제와인,거봉,F_051
고도리 로제와인,포도,F_051
끌로너와 스위트와인,머루,F_052
포엠 화이트와인,포도,F_053
포엠 화이트와인,백설탕,F_053
포엠 화이트와인,효모,F_053
포엠 로제와인,포도,F_054
포엠 로제와인,설탕,F_054
포엠 로제와인,효모,F_054
신애유자,사과즙,F_055
신애유자,정제수,F_055
신애유자,벌꿀,F_055
신애유자,생강즙,F_055
신애유자,유자과즙,F_055
신애유자,로즈마리티,F_055
멜론서리,사과즙,F_056
멜론서리,멜론과즙,F_056
멜론서리,정제수,F_056
멜론서리,건조녹차,F_056
멜론서리,페퍼민트티,F_056
멜론서리,효모,F_056
시나브로 에뚜왈 화이트 스파클링와인,포도,F_057
소계리 595 스위트 레드와인,포도,F_058
소계리 595 스위트 레드와인,설탕,F_058
소계리 595 스위트 레드와인,효모,F_058
세인트하우스 살구와인,살구,F_059
세인트하우스 모과와인,모과,F_060
샤토미소 웨딩 자두와인,자두,F_061
샤토미소 웨딩 자두와인,설탕,F_061
샤토미소 웨딩 자두와인,효모,F_061
샤토미소 아이스와인,포도,F_062
샤토미소 아이스와인,효모,F_062
베베마루 설레임 로제 스위트와인,캠벨얼리,F_063
베리와인1168 스위트와인,포도,F_064
달 1614 스위트와인,머루,F_065
달 1614 스위트와인,포도,F_065
달 1614 스위트와인,설탕,F_065
달 1614 스위트와인,효모,F_065
루드베리,사과즙,F_066
루드베리,정제수,F_066
루드베리,딸기퓌레,F_066
루드베리,건조레몬그라스,F_066
루드베리,동결건조딸기분말,F_066
루드베리,바질잎,F_066
루드베리,효모,F_066
오크와인,산머루,F_067
산머루와인 달콤한 스위트,산머루,F_068
산머루와인 깊은맛 드라이,산머루,F_069
"코이버펑크, 샤르도네 세미용 2018",샤르도네,F_070
"코이버펑크, 샤르도네 세미용 2018",세미용,F_070
"코이버펑크, 샤르도네 세미용 2018",실바너,F_070
"코이버펑크, 머스캣 베일리 에이 2017",머스캣베일리에이,F_071
"코이버펑크, 카베르네 소비뇽 2019",카베르네소비뇽,F_072
당당하리,쌀,F_073
당당하리,홍마늘,F_073
당당하리,감초,F_073
당당하리,효모,F_073
당당하리,개량누룩,F_073
당당하리,정제효소제,F_073
당당하리,정제수,F_073
당당하리,복분자,F_073
당당하리,설탕,F_073
당당하리,올리고당,F_073
장수 오미자주,오미자,F_074
장수 오미자주,정제수,F_074
장수 오미자주,주정,F_074
장수 오미자주,설탕,F_074
장수 오미자주,효모,F_074
젤코바 스페셜와인,산머루,F_075
젤코바 스페셜와인,포도,F_075
젤코바 캠벨와인,유기농,F_076
젤코바 캠벨와인,캠벨포도,F_076
젤코바 캠벨와인,유기농,F_076
젤코바 캠벨와인,설탕,F_076
젤코바 프리미엄 와인,산머루,F_077
젤코바 프리미엄 와인,포도,F_077
명작복분자,복분자,F_078
머루이야기,머루,F_079
샤토미소 로제스위트와인,포도원액,F_080
레드듀 RED DEW,무농약머루,F_081
너와머루와인,산머루,F_082
자두와인,자두,F_083
그랑꼬또 레드와인,포도,F_084
오미로제 스파클링 와인,오미자,F_085
프리미엄 애플와인 한스오차드,사과,F_086
그랑꼬또 청수,포도,F_087
그랑꼬또 로제와인,포도,F_088
그랑꼬또 M56,포도,F_089
천매,매실,F_090
무주구천동머루와인,머루,F_091
무주구천동산머루주,머루,F_092
부안참뽕와인,정제수,F_093
부안참뽕와인,오디,F_093
부안참뽕와인,주정,F_093
부안참뽕와인,과당,F_093
두레앙와인,거봉포도,F_094
뱅꼬레 레드와인,포도,F_095
뱅꼬레 로제와인,포도,F_096
뱅꼬레 아이스와인,포도,F_097
고도리 복숭아와인,복숭아,F_098
고도리 화이트와인 드라이,거봉포도,F_099
고도리 레드와인 스위트,머루포도,F_100
고도리 청수 와인,포도,F_101
감악산 산머루주,머루원액,F_102
감악산 산머루주,주정,F_102
빙탄복,복분자,F_103
복분자음,복분자,F_104
복분자음,정제수,F_104
레드 와인 500,거봉,F_105
레드 와인 500,포도,F_105
추사 로제,사과,F_106
한스오차드 사과와인,사과,F_107
애피소드 애플,사과,F_108
애피소드 상그리아,포도와인,F_109
애피소드 상그리아,정제주정,F_109
애피소드 상그리아,정제수,F_109
애피소드 상그리아,포도농축액,F_109
애피소드 상그리아,고과당,F_109
스타베리오디,포도,F_110
고도리 화이트와인 스위트,거봉포도,F_111
고창선운산 땡큐복분자주,복분자과실,F_112
고창선운산 땡큐복분자주,주정,F_112
고창선운산 땡큐복분자주,효모,F_112
고창선운산 땡큐복분자주,정제수,F_112
고창선운산 복분자주 특1호,복분자과실,F_113
고창선운산 복분자주 특1호,주정,F_113
고창선운산 복분자주 특1호,효모,F_113
고창선운산 복분자주 특1호,정제수,F_113
쿨샷 7.5,복분자과실,F_114
쿨샷 7.5,주정,F_114
쿨샷 7.5,효모,F_114
쿨샷 7.5,정제수,F_114
고창선운산 땡큐블루베리주,블루베리과실,F_115
고창선운산 땡큐블루베리주,주정,F_115
고창선운산 땡큐블루베리주,효모,F_115
고창선운산 땡큐블루베리주,정제수,F_115
감그린 레귤러,감,F_116
감그린 스페셜,감,F_117
감그린 아이스와인,감,F_118
공주애 오디와인,오디,F_119
공주애 오디와인,정제수,F_119
공주애 오디와인,주정,F_119
공주애 오디와인,과당,F_119
공주애 오디와인,효모,F_119
추사 애플와인,사과,F_120
추사 블루베리 와인,설탕,F_121
샤토미소 레드 스위트,포도,F_122
샤토미소 레드 스위트,효모,F_122
샤토미소 레드 스위트,설탕,F_122
샤토미소 레드 드라이,산머루,F_123
샤토미소 레드 드라이,머스캣베일리에이,F_123
샤토미소 레드 드라이,캠벨얼리,F_123
여포의 꿈 (화이트),포도,F_124
초선의 꿈,포도,F_125
샤토미소 랑,청수,F_126
스파클링와인 오미로제 결,오미자,F_127
혼디주,백설탕,F_128
심술 알쓰,복분자,F_129
산머루 크라테 스위트,산머루,F_130
로제와인,포도,F_131
요새로제,사과즙,F_132
요새로제,오미자,F_132
요새로제,라즈베리차,F_132
요새로제,정제수,F_132
요새로제,효모,F_132
산머루 크라테 드라이,산머루,F_133
산머루 크라테 로제,산머루,F_134
시나브로 청수 화이트,청수,F_135
시나브로 레드 드라이,캠벨얼리,F_136
오미로제 연,오미자,F_137
오드린 베베마루 아내를 위한,캠벨얼리,F_138
레돔 시드르,사과,F_139
그랑티그르 CE2002,캠벨얼리,F_140
그랑티그르 M1988,캠벨얼리,F_141
그랑티그르 M1988,오미자,F_141
남산애 레드와인,캠벨얼리,F_142
남산애 레드와인,머스캣베일리에이,F_142
남산애 레드와인,산머루,F_142
남산애 포트와인,캠벨얼리,F_143
남산애 포트와인,머스캣베일리에이,F_143
남산애 포트와인,산머루,F_143
내장산 복분자주 지통1호,복분자,F_144
내장산 복분자주 지통1호,주정,F_144
내장산 복분자주 지통1호,정제수,F_144
내장산 복분자주 지통1호,설탕,F_144
다래와인 3004,참다래,F_145
다래와인 7004D,참다래,F_146
다래와인 7004S,참다래,F_147
대관령 복분자주,복분자,F_148
도로시 머루주,주정,F_149
레돔 내추럴 스파클링 로제와인,포도,F_150
베베마루 캠벨로제 스위트,캠벨얼리,F_151
베베마루 캠밸로제,캠벨얼리,F_152
미소 아이스,포도,F_153
미소 아이스,효모,F_153
헤베,사과와인,F_154
뱅꼬레 화이트와인,포도,F_155
명가원 복분자술,복분자,F_156
명가원 복분자술,주정,F_156
명가원 복분자술,정제수,F_156
명가원 복분자술,액상과당,F_156
명가원 복분자술,효모,F_156
명가원 복분자술,설탕,F_156
복분자주 360,복분자,F_157
복분자주 360,주정,F_157
복분자주 360,정제수,F_157
복분자주 360,설탕,F_157
복숭아와인,복숭아,F_158
복숭아와인,백설탕,F_158
복숭아와인,효모,F_158
블루베리 이야기,산머루,F_159
블루베리 이야기,블루베리,F_159
사과와인,사과,F_160
사과와인,백설탕,F_160
사과와인,효모,F_160
샹스프랑보아즈,복분자,F_161
샹스프랑보아즈,과당,F_161
샹스프랑보아즈,아스파탐,F_161
샹스프랑보아즈,주정,F_161
샹스프랑보아즈,정제수,F_161
선운산 복분자와인,복분자,F_162
선운산 복분자와인,과당,F_162
선운산 복분자와인,아스파탐,F_162
선운산 복분자와인,주정,F_162
선운산 복분자와인,정제수,F_162
선운산 복분자주,복분자,F_163
선운산 복분자주,아스파탐,F_163
선운산 복분자주 프리미엄,복분자,F_164
선운산 복분자주 프리미엄,과당,F_164
선운산 복분자주 프리미엄,아스파탐,F_164
시나브로 드 글로리아,캠벨얼리,F_165
시나브로 레드 스위트,캠벨얼리,F_166
시나브로 로제와인,캠벨얼리,F_167
시나브로 에뚜왈 로제 스파클링,캠벨얼리,F_168
여포의 꿈 레드(Dry),포도,F_169
홍시와인,감,F_170
홍시와인,효모,F_170
여포의 꿈 레드(SWEET),포도,F_171
예밀와인 레드 드라이,캠벨얼리,F_172
예밀와인 레드 스위트,캠벨얼리,F_173
예밀와인 로제,캠벨얼리,F_174
예주,복분자,F_175
예주,주정,F_175
예주,효모,F_175
예주,정제수,F_175
오가피와인,오가피,F_176
오가피와인,열매,F_176
오가피와인,백설탕,F_176
오가피와인,효모,F_176
오디랑,오디,F_177
오디랑,정제수,F_177
오디랑,과당,F_177
오디랑,주정,F_177
오디랑,효모,F_177
오미로제 프리미어와인,오미자,F_178
오미시앙 스페셜,오미자,F_179
오미시앙 스페셜,주정,F_179
오미시앙 스페셜,설탕,F_179
오미시앙 스페셜,효모,F_179
제주 감귤주,감귤증류주원액,S_001
제주 감귤주,정제수,S_001
도원결의,정제수,S_002
도원결의,증류원액,S_002
도원결의,복숭아,S_002
도원결의,복숭아향,S_002
도원결의,포도당,S_002
도원결의,효소처리스테비아,S_002
M24,정제수,S_003
M24,쌀,S_003
M24,국,S_003
M24,메밀,S_003
주향아라,쌀,S_004
주향아라,국,S_004
주향아라,효모,S_004
주향아라,정제수,S_004
주향아라,정제효모,S_004
운암 32오크,증류원액,S_005
운암 32오크,정제수,S_005
퍼플 진,진원액,S_006
퍼플 진,정제수,S_006
퍼플 진,퍼플그레리프칼라,S_006
려 고구마 소주,쌀증류소주원액,S_007
려 고구마 소주,정제수,S_007
려 고구마 소주,고구마증류소주원액,S_007
토끼소주 골드,정제수,S_008
토끼소주 골드,찹쌀,S_008
토끼소주 골드,누룩,S_008
토끼소주 골드,효모,S_008
토끼소주 골드,효소제,S_008
토끼소주 블랙,정제수,S_009
토끼소주 블랙,찹쌀,S_009
토끼소주 블랙,누룩,S_009
토끼소주 블랙,효모,S_009
토끼소주 블랙,효소제,S_009
가무치,정제수,S_010
가무치,쌀,S_010
가무치,입국,S_010
가무치,효모,S_010
백제소주,정제수,S_011
백제소주,쌀증류원액,S_011
병영사또,쌀증류식소주원액,S_012
병영사또,햅쌀,S_012
병영사또,복분자,S_012
병영사또,오디,S_012
병영사또,정제수,S_012
진심 인삼주,쌀,S_013
진심 인삼주,정제주정,S_013
진심 인삼주,인삼침출액,S_013
진심 인삼주,홍삼농축액,S_013
진심 인삼주,고과담,S_013
팔로미 더 화이트 21 (8ROMI 19+ THE WHITE 21),정제수,S_014
팔로미 더 화이트 21 (8ROMI 19+ THE WHITE 21),쌀,S_014
팔로미 더 화이트 21 (8ROMI 19+ THE WHITE 21),찹쌀,S_014
팔로미 더 화이트 21 (8ROMI 19+ THE WHITE 21),누룩,S_014
팔로미 더 블랙 26 (8ROMI 19+ THE BLACK 26),정제수,S_015
팔로미 더 블랙 26 (8ROMI 19+ THE BLACK 26),쌀,S_015
팔로미 더 블랙 26 (8ROMI 19+ THE BLACK 26),찹쌀,S_015
팔로미 더 블랙 26 (8ROMI 19+ THE BLACK 26),누룩,S_015
참주가 청화랑,증류원액,S_016
참주가 청화랑,쌀,S_016
참주가 청화랑,블루베리,S_016
참주가 청화랑,입국,S_016
참주가 청화랑,효모,S_016
참주가 청화랑,정제수,S_016
참주가 청화랑,주정,S_016
참주가 청화랑,과당,S_016
참주가 청화랑,효소처리스테비아,S_016
참주가 청화랑,에리스리톨,S_016
참주가 서해밤바다,증류원액,S_017
참주가 서해밤바다,쌀,S_017
참주가 서해밤바다,입국,S_017
참주가 서해밤바다,효모,S_017
참주가 서해밤바다,정제수,S_017
참주가 서해밤바다,주정,S_017
참주가 서해밤바다,매실,S_017
참주가 서해밤바다,과당,S_017
참주가 서해밤바다,효소처리스테비아,S_017
참주가 서해밤바다,에리스라톨,S_017
참주가 동해밤바다,증류원액,S_018
참주가 동해밤바다,쌀,S_018
참주가 동해밤바다,입국,S_018
참주가 동해밤바다,효모,S_018
참주가 동해밤바다,정제수,S_018
참주가 동해밤바다,주정,S_018
참주가 동해밤바다,매실,S_018
참주가 동해밤바다,과당,S_018
참주가 동해밤바다,효소처리스테비아,S_018
참주가 동해밤바다,에리스라톨,S_018
착한농부 막시모파인오크 40,단수수증류원액,S_019
착한농부 막시모파인오크 40,오미자추출액,S_019
착한농부 막시모파인오크 40,정제수,S_019
착한농부 막시모 25,단수수증류원액,S_020
착한농부 막시모 25,주정,S_020
착한농부 막시모 25,오미자추출액,S_020
착한농부 막시모 25,캬라멜,S_020
착한농부 막시모 25,정제수,S_020
착한농부 막시모 17,단수수증류원액,S_021
착한농부 막시모 17,주정,S_021
착한농부 막시모 17,오미자추출액,S_021
착한농부 막시모 17,캬라멜,S_021
착한농부 막시모 17,정제수,S_021
남한산성소주 21,쌀증류식소주원액,S_022
남한산성소주 21,맵쌀백미,S_022
남한산성소주 21,쌀,S_022
남한산성소주 21,조청,S_022
남한산성소주 21,쌀,S_022
남한산성소주 21,엿기름,S_022
남한산성소주 21,누룩,S_022
남한산성소주 21,정제수,S_022
남한산성소주 21,정재수,S_022
아치23,감,S_023
아치23,발효증류주,S_023
아치23,정제수,S_023
고리진,노간주열매,S_024
고리진,유자,S_024
고리진,복분자,S_024
고리진,오미자,S_024
고리진,구기자,S_024
고리진,인삼,S_024
고리진,우엉,S_024
고리진,생강,S_024
고리진,감초,S_024
고리진,산초,S_024
황금보리 증류주 40,보리,S_025
황금보리 증류주 40,누룩,S_025
황금보리 증류주 40,효소,S_025
황금보리 증류주 40,효모,S_025
황금보리 증류주 40,정제수,S_025
황금보리 증류주 40,과당,S_025
황금보리 증류주 25,정제수,S_026
황금보리 증류주 25,보리,S_026
황금보리 증류주 25,누룩,S_026
황금보리 증류주 25,효소,S_026
황금보리 증류주 25,효모,S_026
황금보리 증류주 25,과당,S_026
겨울소주45,증류원액,S_027
겨울소주45,쌀,S_027
겨울소주45,국,S_027
겨울소주45,효모,S_027
겨울소주45,효소,S_027
진도 백주,쌀,S_028
진도 백주,정제수,S_028
진도 백주,조제종국,S_028
진도 백주,효모,S_028
진도 백주,지초,S_028
진도 백주,올리고당,S_028
진도 백주,알라닌,S_028
황금보리 증류주 17,보리,S_029
황금보리 증류주 17,누룩,S_029
황금보리 증류주 17,효소,S_029
황금보리 증류주 17,효모,S_029
황금보리 증류주 17,정제수,S_029
황금보리 증류주 17,과당,S_029
불소주,멥쌀,S_030
불소주,찹쌀,S_030
불소주,누룩,S_030
불소주,효모,S_030
불소주,정제수,S_030
진안블랙,팽화미,S_031
진안블랙,블랙보리,S_031
진안블랙,누룩,S_031
진안블랙,수삼,S_031
진안블랙,홍삼농축액,S_031
진안블랙,보리침출 주정,S_031
진안블랙,효모,S_031
진안블랙,정제수,S_031
도래하,정제수,S_032
도래하,주정,S_032
도래하,쌀소주원액,S_032
도래하,국,S_032
도래하,효모,S_032
도래하,아스파탐,S_032
백송,멥쌀,S_033
백송,찹쌀,S_033
백송,누룩,S_033
백송,효모,S_033
백송,정제수,S_033
화백,멥쌀,S_034
화백,찹쌀,S_034
화백,누룩,S_034
화백,효모,S_034
화백,정제수,S_034
바람,쌀,S_035
바람,증류식소주원액,S_035
바람,정제주정,S_035
바람,정제수,S_035
하늘,보리,S_036
하늘,증류식소주원액,S_036
하늘,조제종국,S_036
하늘,정제수,S_036
하늘,효모,S_036
하늘,오크칩,S_036
빡치주,증류원액,S_037
빡치주,정제수,S_037
동해소주,쌀,S_038
동해소주,증류주,S_038
동해소주,해양,S_038
동해소주,심층수,S_038
동해소주,주정,S_038
동해소주,에리스리톨,S_038
동해소주,결정과당,S_038
동해소주,고과당,S_038
동해소주,효소처리스테비아,S_038
독도소주,쌀,S_039
독도소주,증류주,S_039
독도소주,원액,S_039
독도소주,해양심층수,S_039
독도소주,주정,S_039
독도소주,에리스리톨,S_039
독도소주,결정과당,S_039
독도소주,고과당,S_039
독도소주,효소처리스테비아,S_039
꽃빛서리,증류원액,S_040
꽃빛서리,정제수,S_040
꽃빛서리,주정,S_040
꽃빛서리,결정과당,S_040
꽃빛서리,효소처리스테비아,S_040
원소주,물,S_041
원소주,쌀,S_041
김수한무,수수,S_042
김수한무,누룩,S_042
김수한무,효모,S_042
김수한무,정제수,S_042
미르아토 증류주 tears of god,포도,S_043
아우내,포도주,S_044
아우내,증류원액,S_044
아우내,주정,S_044
입술,쌀,S_045
입술,효모,S_045
입술,옥분,S_045
입술,억새어린순,S_045
입술,야관문,S_045
입술,정제수,S_045
육십일도,쌀,S_046
육십일도,효모,S_046
육십일도,옥분,S_046
육십일도,억새어린순,S_046
육십일도,지초뿌리,S_046
육십일도,정제수,S_046
사십오도,쌀,S_047
사십오도,효모,S_047
사십오도,옥분,S_047
사십오도,억새어린순,S_047
사십오도,지초뿌리,S_047
사십오도,정제수,S_047
산막와이너리 증류주 환희,캠벨얼리,S_048
오디여라,오디증류원액,S_049
오디여라,정제수,S_049
오디여라,올리고당,S_049
매화마름,물,S_050
매화마름,유기농,S_050
매화마름,갈색설탕,S_050
매화마름,유기농쌀,S_050
매화마름,국,S_050
매화마름,효모,S_050
매화마름,잔탄검,S_050
타락40,증류원액,S_051
타락40,정제수,S_051
추사백25,증류원액,S_052
추사백25,정제수,S_052
죽향41,정제수,S_053
죽향41,쌀,S_053
죽향41,벌꿀,S_053
죽향41,조제종국,S_053
죽향41,정제효소,S_053
일엽편주,찹쌀,S_054
일엽편주,멥쌀,S_054
일엽편주,누룩,S_054
일엽편주,정제수,S_054
일엽편주,밀,S_054
유기농 이도 32,물,S_055
유기농 이도 32,증류원액,S_055
엄청주,엄나무,S_056
엄청주,천일염,S_056
엄청주,토종꿀,S_056
엄청주,정제수,S_056
소여강 25%,쌀증류주원액,S_057
소여강 25%,정제수,S_057
선비 진,진증류원액,S_058
선비 진,찹쌀,S_058
선비 진,감귤,S_058
로아40화이트,쌀소주원액,S_059
로아40화이트,물,S_059
로아40화이트,국,S_059
로아40화이트,효모,S_059
로아40화이트,물,S_059
로아40화이트,주정,S_059
로아40화이트,벌꿀,S_059
로아40화이트,아카시아향,S_059
로아19화이트,물,S_060
로아19화이트,쌀소주원액,S_060
로아19화이트,국,S_060
로아19화이트,효모,S_060
로아19화이트,물,S_060
로아19화이트,주정,S_060
로아19화이트,벌꿀,S_060
로아19화이트,아카시아향,S_060
로아40퍼플,포도소주원액,S_061
로아40퍼플,효모,S_061
로아40퍼플,설탕,S_061
로아40퍼플,정제수,S_061
로아19옐로우,배소주원액,S_062
로아19옐로우,쌀,S_062
로아19옐로우,물,S_062
로아19옐로우,효모,S_062
로아19옐로우,국,S_062
로아19옐로우,물,S_062
로아19레드,사과소주원액,S_063
로아19레드,설탕,S_063
로아19레드,효모,S_063
로아19레드,셀룰라아제,S_063
로아19레드,정제수,S_063
달홀진주40,정제수,S_064
달홀진주40,증류원액,S_064
달홀진주40,국,S_064
달홀진주40,효모,S_064
달홀진주40,정제효소제,S_064
달홀진주25,정제수,S_065
달홀진주25,증류원액,S_065
달홀진주25,국,S_065
달홀진주25,효모,S_065
달홀진주25,정제효소제,S_065
금설,쌀증류원액,S_066
금설,금박,S_066
금설,기타과당,S_066
각시탈,쌀증류원액,S_067
각시탈,정제수,S_067
각시탈,발효주정,S_067
52C,정제수,S_068
52C,주정,S_068
52C,증류식소주원액,S_068
52C,오이,S_068
백이주,쌀,S_069
백이주,홍마늘액,S_069
백이주,감초,S_069
백이주,개량누룩,S_069
백이주,효모,S_069
백이주,정제효소제,S_069
백이주,정제수,S_069
백이주,밀,S_069
미상25,감귤증류주원액,S_070
미상25,정제수,S_070
미상25,스테비올배당제,S_070
죽력고,쌀,S_071
죽력고,죽력,S_071
죽력고,누룩,S_071
죽력고,정제수,S_071
진맥소주 22%,유기농,S_072
진맥소주 22%,우리밀,S_072
두레앙목통숙성주,목통숙성주원액,S_073
금산인삼백주,쌀,S_074
금산인삼백주,인삼,S_074
의림소주,쌀,S_075
화요 41,쌀,S_076
화요 25,쌀,S_077
화요 17,쌀,S_078
천지향 증류주,복분자,S_079
진심홍삼인삼주 19,쌀,S_080
진심홍삼인삼주 19,지초,S_080
진심홍삼인삼주 38,쌀,S_081
진심홍삼인삼주 38,지초,S_081
문배술,찰수수,S_082
문배술,메조,S_082
"진도홍주, 만홍",쌀,S_083
"진도홍주, 만홍",지초,S_083
남한산성소주,쌀,S_084
남한산성소주,엿,S_084
남한산성소주,누룩,S_084
병영설성사또,쌀,S_085
병영설성사또,오디,S_085
병영설성사또,복분자,S_085
톡 한잔 소주,보리,S_086
톡 한잔 소주,쌀,S_086
수삼단본 720,쌀,S_087
수삼단본 720,인삼,S_087
송로주,멥쌀,S_088
송로주,솔옹이,S_088
송로주,솔잎,S_088
송로주,복령,S_088
소나무와 학,쌀,S_089
소나무와 학,황기,S_089
두레앙 일반증류주,포도,S_090
금휘,쌀,S_091
금휘,황기,S_091
금휘,금나노화된 황금물,S_091
로얄 안동소주,쌀,S_092
타미앙스,쌀,S_093
타미앙스,한약재,S_093
추성주,쌀,S_094
추성주,한약재,S_094
포항불로주,쌀,S_095
계룡백일주 40%,찹쌀,S_096
계룡백일주 40%,백미,S_096
계룡백일주 40%,누룩,S_096
계룡백일주 40%,재래종국화꽃,S_096
계룡백일주 40%,오미자,S_096
계룡백일주 40%,진달래,S_096
계룡백일주 40%,솔잎,S_096
두레앙22,포도,S_097
두레앙22,효모,S_097
두레앙22,설탕,S_097
두레앙22,정제수,S_097
미르,쌀,S_098
미르,정제수,S_098
소호 (36.5도),평택,S_099
소호 (36.5도),쌀,S_099
소호 (36.5도),누룩,S_099
소호 (36.5도),정제수,S_099
소호 (36.5도),대나무잎,S_099
소호 (56도),평택,S_100
소호 (56도),쌀,S_100
소호 (56도),누룩,S_100
소호 (56도),정제수,S_100
소호 (56도),대나무잎,S_100
명인 안동소주,쌀,S_101
명인 안동소주 하회탈,쌀,S_102
명인 안동소주 22%,쌀,S_103
명인 안동소주 22%,누룩,S_103
명인 안동소주 22%,정제수,S_103
문배술 헤리티지 25도,메조,S_104
문배술 헤리티지 25도,찰수수,S_104
문배술 헤리티지 25도,쌀,S_104
문배술 헤리티지 40도,메조,S_105
문배술 헤리티지 40도,찰수수,S_105
문배술 헤리티지 40도,쌀,S_105
제주술익는집 고소리술,잡곡,S_106
제주술익는집 고소리술,누룩,S_106
제주술익는집 고소리술,정제수,S_106
예술주조 `무작`,정제수,S_107
예술주조 `무작`,누룩,S_107
예술주조 `무작`,쌀,S_107
오매락,배증류원액,S_108
오매락,정제수,S_108
오매락,설탕,S_108
오매락,매실,S_108
오매락,오매,S_108
로아40 옐로우,쌀,S_109
